"","region","LandLeaf","year","yield","veg.carbon.density","HarvestIndex","Root_Shoot","WaterContent","Tree_Cdensity_kgm2"
"1","India","CornC4_IndusR_RFD_lo",2015,0.537955380666865,0.232,0.53,0.18,0.14,NA
"2","India","CornC4_IndusR_RFD_hi",2015,0.537955380666865,0.232,0.53,0.18,0.14,NA
"3","India","CornC4_SabarmatiR_RFD_lo",2015,0.220405677391482,0.095,0.53,0.18,0.14,NA
"4","India","CornC4_SabarmatiR_RFD_hi",2015,0.220405677391482,0.095,0.53,0.18,0.14,NA
"5","India","CornC4_GangesR_RFD_lo",2015,0.276247873156186,0.119,0.53,0.18,0.14,NA
"6","India","CornC4_GangesR_RFD_hi",2015,0.276247873156186,0.119,0.53,0.18,0.14,NA
"7","India","CornC4_MahiR_RFD_lo",2015,0.189627654722212,0.082,0.53,0.18,0.14,NA
"8","India","CornC4_MahiR_RFD_hi",2015,0.189627654722212,0.082,0.53,0.18,0.14,NA
"9","India","CornC4_BengalBay_RFD_lo",2015,1.37400977596842,0.592,0.53,0.18,0.14,NA
"10","India","CornC4_BengalBay_RFD_hi",2015,1.37400977596842,0.592,0.53,0.18,0.14,NA
"11","India","CornC4_TaptiR_RFD_lo",2015,0.254331546525312,0.11,0.53,0.18,0.14,NA
"12","India","CornC4_TaptiR_RFD_hi",2015,0.254331546525312,0.11,0.53,0.18,0.14,NA
"13","India","CornC4_BengalW_RFD_lo",2015,0.256696513991458,0.111,0.53,0.18,0.14,NA
"14","India","CornC4_BengalW_RFD_hi",2015,0.256696513991458,0.111,0.53,0.18,0.14,NA
"15","India","CornC4_BrahmaniR_RFD_lo",2015,0.322535233301509,0.139,0.53,0.18,0.14,NA
"16","India","CornC4_BrahmaniR_RFD_hi",2015,0.322535233301509,0.139,0.53,0.18,0.14,NA
"17","India","CornC4_MahanadiR_RFD_lo",2015,0.266598384234904,0.115,0.53,0.18,0.14,NA
"18","India","CornC4_MahanadiR_RFD_hi",2015,0.266598384234904,0.115,0.53,0.18,0.14,NA
"19","India","CornC4_GodavariR_RFD_lo",2015,0.368011976471932,0.159,0.53,0.18,0.14,NA
"20","India","CornC4_GodavariR_RFD_hi",2015,0.368011976471932,0.159,0.53,0.18,0.14,NA
"21","India","CornC4_IndCstNE_RFD_lo",2015,0.386280084386631,0.166,0.53,0.18,0.14,NA
"22","India","CornC4_IndCstNE_RFD_hi",2015,0.386280084386631,0.166,0.53,0.18,0.14,NA
"23","India","CornC4_IndCstW_RFD_lo",2015,0.387266554320313,0.167,0.53,0.18,0.14,NA
"24","India","CornC4_IndCstW_RFD_hi",2015,0.387266554320313,0.167,0.53,0.18,0.14,NA
"25","India","CornC4_IrrawaddyR_RFD_lo",2015,0.3420583114596,0.147,0.53,0.18,0.14,NA
"26","India","CornC4_IrrawaddyR_RFD_hi",2015,0.3420583114596,0.147,0.53,0.18,0.14,NA
"27","India","CornC4_KrishnaR_RFD_lo",2015,0.365493563020389,0.157,0.53,0.18,0.14,NA
"28","India","CornC4_KrishnaR_RFD_hi",2015,0.365493563020389,0.157,0.53,0.18,0.14,NA
"29","India","CornC4_IndCstE_RFD_lo",2015,0.181401046517213,0.078,0.53,0.18,0.14,NA
"30","India","CornC4_IndCstE_RFD_hi",2015,0.181401046517213,0.078,0.53,0.18,0.14,NA
"31","India","CornC4_PennarR_RFD_lo",2015,0.292559744305322,0.126,0.53,0.18,0.14,NA
"32","India","CornC4_PennarR_RFD_hi",2015,0.292559744305322,0.126,0.53,0.18,0.14,NA
"33","India","CornC4_CauveryR_RFD_lo",2015,0.309496116707588,0.133,0.53,0.18,0.14,NA
"34","India","CornC4_CauveryR_RFD_hi",2015,0.309496116707588,0.133,0.53,0.18,0.14,NA
"35","India","CornC4_IndCstS_RFD_lo",2015,0.310656804646327,0.134,0.53,0.18,0.14,NA
"36","India","CornC4_IndCstS_RFD_hi",2015,0.310656804646327,0.134,0.53,0.18,0.14,NA
"37","India","CornC4_NarmadaR_RFD_lo",2015,0.304134484349998,0.131,0.53,0.18,0.14,NA
"38","India","CornC4_NarmadaR_RFD_hi",2015,0.304134484349998,0.131,0.53,0.18,0.14,NA
"39","India","FiberCrop_IndusR_RFD_lo",2015,0.128104017264167,0.078,0.4,0.17,0.08,NA
"40","India","FiberCrop_IndusR_RFD_hi",2015,0.128104017264167,0.078,0.4,0.17,0.08,NA
"41","India","FiberCrop_SabarmatiR_RFD_lo",2015,0.0908916723023719,0.055,0.4,0.17,0.08,NA
"42","India","FiberCrop_SabarmatiR_RFD_hi",2015,0.0908916723023719,0.055,0.4,0.17,0.08,NA
"43","India","FiberCrop_GangesR_RFD_lo",2015,0.628602474395087,0.381,0.4,0.17,0.08,NA
"44","India","FiberCrop_GangesR_RFD_hi",2015,0.628602474395087,0.381,0.4,0.17,0.08,NA
"45","India","FiberCrop_MahiR_RFD_lo",2015,0.118301840641093,0.072,0.4,0.17,0.08,NA
"46","India","FiberCrop_MahiR_RFD_hi",2015,0.118301840641093,0.072,0.4,0.17,0.08,NA
"47","India","FiberCrop_BengalBay_RFD_lo",2015,1.03101284111163,0.624,0.4,0.17,0.08,NA
"48","India","FiberCrop_BengalBay_RFD_hi",2015,1.03101284111163,0.624,0.4,0.17,0.08,NA
"49","India","FiberCrop_TaptiR_RFD_lo",2015,0.0510667212128309,0.031,0.4,0.17,0.08,NA
"50","India","FiberCrop_TaptiR_RFD_hi",2015,0.0510667212128309,0.031,0.4,0.17,0.08,NA
"51","India","FiberCrop_BengalW_RFD_lo",2015,0.859668233645395,0.521,0.4,0.17,0.08,NA
"52","India","FiberCrop_BengalW_RFD_hi",2015,0.859668233645395,0.521,0.4,0.17,0.08,NA
"53","India","FiberCrop_BrahmaniR_RFD_lo",2015,0.280532186172316,0.17,0.4,0.17,0.08,NA
"54","India","FiberCrop_BrahmaniR_RFD_hi",2015,0.280532186172316,0.17,0.4,0.17,0.08,NA
"55","India","FiberCrop_MahanadiR_RFD_lo",2015,0.232434379498465,0.141,0.4,0.17,0.08,NA
"56","India","FiberCrop_MahanadiR_RFD_hi",2015,0.232434379498465,0.141,0.4,0.17,0.08,NA
"57","India","FiberCrop_GodavariR_RFD_lo",2015,0.0538365198125203,0.033,0.4,0.17,0.08,NA
"58","India","FiberCrop_GodavariR_RFD_hi",2015,0.0538365198125203,0.033,0.4,0.17,0.08,NA
"59","India","FiberCrop_IndCstNE_RFD_lo",2015,0.372403437683427,0.225,0.4,0.17,0.08,NA
"60","India","FiberCrop_IndCstNE_RFD_hi",2015,0.372403437683427,0.225,0.4,0.17,0.08,NA
"61","India","FiberCrop_IndCstW_RFD_lo",2015,0.145536447697023,0.088,0.4,0.17,0.08,NA
"62","India","FiberCrop_IndCstW_RFD_hi",2015,0.145536447697023,0.088,0.4,0.17,0.08,NA
"63","India","FiberCrop_IrrawaddyR_RFD_lo",2015,0.455429338450659,0.276,0.4,0.17,0.08,NA
"64","India","FiberCrop_IrrawaddyR_RFD_hi",2015,0.455429338450659,0.276,0.4,0.17,0.08,NA
"65","India","FiberCrop_KrishnaR_RFD_lo",2015,0.0870908257922835,0.053,0.4,0.17,0.08,NA
"66","India","FiberCrop_KrishnaR_RFD_hi",2015,0.0870908257922835,0.053,0.4,0.17,0.08,NA
"67","India","FiberCrop_IndCstE_RFD_lo",2015,0.0543959697946455,0.033,0.4,0.17,0.08,NA
"68","India","FiberCrop_IndCstE_RFD_hi",2015,0.0543959697946455,0.033,0.4,0.17,0.08,NA
"69","India","FiberCrop_PennarR_RFD_lo",2015,0.0352570258637906,0.021,0.4,0.17,0.08,NA
"70","India","FiberCrop_PennarR_RFD_hi",2015,0.0352570258637906,0.021,0.4,0.17,0.08,NA
"71","India","FiberCrop_CauveryR_RFD_lo",2015,0.119412313039246,0.072,0.4,0.17,0.08,NA
"72","India","FiberCrop_CauveryR_RFD_hi",2015,0.119412313039246,0.072,0.4,0.17,0.08,NA
"73","India","FiberCrop_IndCstS_RFD_lo",2015,0.0852250098994726,0.052,0.4,0.17,0.08,NA
"74","India","FiberCrop_IndCstS_RFD_hi",2015,0.0852250098994726,0.052,0.4,0.17,0.08,NA
"75","India","FiberCrop_NarmadaR_RFD_lo",2015,0.100370961531458,0.061,0.4,0.17,0.08,NA
"76","India","FiberCrop_NarmadaR_RFD_hi",2015,0.100370961531458,0.061,0.4,0.17,0.08,NA
"77","India","FodderGrass_IndusR_RFD_lo",2015,2.10475045402152,0.436,0.95,1.5,0.65,NA
"78","India","FodderGrass_IndusR_RFD_hi",2015,2.10475045402152,0.436,0.95,1.5,0.65,NA
"79","India","FodderGrass_SabarmatiR_RFD_lo",2015,1.58954509271434,0.329,0.95,1.5,0.65,NA
"80","India","FodderGrass_SabarmatiR_RFD_hi",2015,1.58954509271434,0.329,0.95,1.5,0.65,NA
"81","India","FodderGrass_GangesR_RFD_lo",2015,1.61955590013838,0.336,0.95,1.5,0.65,NA
"82","India","FodderGrass_GangesR_RFD_hi",2015,1.61955590013838,0.336,0.95,1.5,0.65,NA
"83","India","FodderGrass_MahiR_RFD_lo",2015,1.10823367527647,0.23,0.95,1.5,0.65,NA
"84","India","FodderGrass_MahiR_RFD_hi",2015,1.10823367527647,0.23,0.95,1.5,0.65,NA
"85","India","FodderGrass_BengalBay_RFD_lo",2015,5.01565312100858,1.039,0.95,1.5,0.65,NA
"86","India","FodderGrass_BengalBay_RFD_hi",2015,5.01565312100858,1.039,0.95,1.5,0.65,NA
"87","India","FodderGrass_TaptiR_RFD_lo",2015,1.0274925297157,0.213,0.95,1.5,0.65,NA
"88","India","FodderGrass_TaptiR_RFD_hi",2015,1.0274925297157,0.213,0.95,1.5,0.65,NA
"89","India","FodderGrass_BengalW_RFD_lo",2015,1.49897512237971,0.311,0.95,1.5,0.65,NA
"90","India","FodderGrass_BengalW_RFD_hi",2015,1.49897512237971,0.311,0.95,1.5,0.65,NA
"91","India","FodderGrass_BrahmaniR_RFD_lo",2015,1.44245451528112,0.299,0.95,1.5,0.65,NA
"92","India","FodderGrass_BrahmaniR_RFD_hi",2015,1.44245451528112,0.299,0.95,1.5,0.65,NA
"93","India","FodderGrass_MahanadiR_RFD_lo",2015,1.31170561165121,0.272,0.95,1.5,0.65,NA
"94","India","FodderGrass_MahanadiR_RFD_hi",2015,1.31170561165121,0.272,0.95,1.5,0.65,NA
"95","India","FodderGrass_GodavariR_RFD_lo",2015,1.238929118596,0.257,0.95,1.5,0.65,NA
"96","India","FodderGrass_GodavariR_RFD_hi",2015,1.238929118596,0.257,0.95,1.5,0.65,NA
"97","India","FodderGrass_IndCstNE_RFD_lo",2015,1.6913166404926,0.351,0.95,1.5,0.65,NA
"98","India","FodderGrass_IndCstNE_RFD_hi",2015,1.6913166404926,0.351,0.95,1.5,0.65,NA
"99","India","FodderGrass_IndCstW_RFD_lo",2015,1.62986023364654,0.338,0.95,1.5,0.65,NA
"100","India","FodderGrass_IndCstW_RFD_hi",2015,1.62986023364654,0.338,0.95,1.5,0.65,NA
"101","India","FodderGrass_IrrawaddyR_RFD_lo",2015,1.14391237991597,0.237,0.95,1.5,0.65,NA
"102","India","FodderGrass_IrrawaddyR_RFD_hi",2015,1.14391237991597,0.237,0.95,1.5,0.65,NA
"103","India","FodderGrass_KrishnaR_RFD_lo",2015,1.325059110007,0.275,0.95,1.5,0.65,NA
"104","India","FodderGrass_KrishnaR_RFD_hi",2015,1.325059110007,0.275,0.95,1.5,0.65,NA
"105","India","FodderGrass_IndCstE_RFD_lo",2015,0.995224119227944,0.206,0.95,1.5,0.65,NA
"106","India","FodderGrass_IndCstE_RFD_hi",2015,0.995224119227944,0.206,0.95,1.5,0.65,NA
"107","India","FodderGrass_PennarR_RFD_lo",2015,0.775623178734906,0.161,0.95,1.5,0.65,NA
"108","India","FodderGrass_PennarR_RFD_hi",2015,0.775623178734906,0.161,0.95,1.5,0.65,NA
"109","India","FodderGrass_CauveryR_RFD_lo",2015,1.30426383582506,0.27,0.95,1.5,0.65,NA
"110","India","FodderGrass_CauveryR_RFD_hi",2015,1.30426383582506,0.27,0.95,1.5,0.65,NA
"111","India","FodderGrass_IndCstS_RFD_lo",2015,1.56832612935073,0.325,0.95,1.5,0.65,NA
"112","India","FodderGrass_IndCstS_RFD_hi",2015,1.56832612935073,0.325,0.95,1.5,0.65,NA
"113","India","FodderGrass_NarmadaR_RFD_lo",2015,1.43546959950914,0.297,0.95,1.5,0.65,NA
"114","India","FodderGrass_NarmadaR_RFD_hi",2015,1.43546959950914,0.297,0.95,1.5,0.65,NA
"115","India","Fruits_IndusR_RFD_lo",2015,4.16781281273135,0.5,0.566136274834841,0.258462402304843,0.760113294753652,NA
"116","India","Fruits_IndusR_RFD_hi",2015,4.16781281273135,0.5,0.566136274834841,0.258462402304843,0.760113294753652,NA
"117","India","Fruits_SabarmatiR_RFD_lo",2015,2.35433080697244,0.282,0.566136274834841,0.258462402304843,0.760113294753652,NA
"118","India","Fruits_SabarmatiR_RFD_hi",2015,2.35433080697244,0.282,0.566136274834841,0.258462402304843,0.760113294753652,NA
"119","India","Fruits_GangesR_RFD_lo",2015,1.93077165366034,0.232,0.566136274834841,0.258462402304843,0.760113294753652,NA
"120","India","Fruits_GangesR_RFD_hi",2015,1.93077165366034,0.232,0.566136274834841,0.258462402304843,0.760113294753652,NA
"121","India","Fruits_MahiR_RFD_lo",2015,2.51943064523536,0.302,0.566136274834841,0.258462402304843,0.760113294753652,NA
"122","India","Fruits_MahiR_RFD_hi",2015,2.51943064523536,0.302,0.566136274834841,0.258462402304843,0.760113294753652,NA
"123","India","Fruits_BengalBay_RFD_lo",2015,4.48027380480149,0.538,0.566136274834841,0.258462402304843,0.760113294753652,NA
"124","India","Fruits_BengalBay_RFD_hi",2015,4.48027380480149,0.538,0.566136274834841,0.258462402304843,0.760113294753652,NA
"125","India","Fruits_TaptiR_RFD_lo",2015,2.23811655001333,0.269,0.566136274834841,0.258462402304843,0.760113294753652,NA
"126","India","Fruits_TaptiR_RFD_hi",2015,2.23811655001333,0.269,0.566136274834841,0.258462402304843,0.760113294753652,NA
"127","India","Fruits_BengalW_RFD_lo",2015,2.95387309386225,0.354,0.566136274834841,0.258462402304843,0.760113294753652,NA
"128","India","Fruits_BengalW_RFD_hi",2015,2.95387309386225,0.354,0.566136274834841,0.258462402304843,0.760113294753652,NA
"129","India","Fruits_BrahmaniR_RFD_lo",2015,1.98396429347096,0.238,0.566136274834841,0.258462402304843,0.760113294753652,NA
"130","India","Fruits_BrahmaniR_RFD_hi",2015,1.98396429347096,0.238,0.566136274834841,0.258462402304843,0.760113294753652,NA
"131","India","Fruits_MahanadiR_RFD_lo",2015,1.81830648424661,0.218,0.566136274834841,0.258462402304843,0.760113294753652,NA
"132","India","Fruits_MahanadiR_RFD_hi",2015,1.81830648424661,0.218,0.566136274834841,0.258462402304843,0.760113294753652,NA
"133","India","Fruits_GodavariR_RFD_lo",2015,2.64417131585764,0.317,0.566136274834841,0.258462402304843,0.760113294753652,NA
"134","India","Fruits_GodavariR_RFD_hi",2015,2.64417131585764,0.317,0.566136274834841,0.258462402304843,0.760113294753652,NA
"135","India","Fruits_IndCstNE_RFD_lo",2015,2.36965579716169,0.284,0.566136274834841,0.258462402304843,0.760113294753652,NA
"136","India","Fruits_IndCstNE_RFD_hi",2015,2.36965579716169,0.284,0.566136274834841,0.258462402304843,0.760113294753652,NA
"137","India","Fruits_IndCstW_RFD_lo",2015,3.15672969250559,0.379,0.566136274834841,0.258462402304843,0.760113294753652,NA
"138","India","Fruits_IndCstW_RFD_hi",2015,3.15672969250559,0.379,0.566136274834841,0.258462402304843,0.760113294753652,NA
"139","India","Fruits_IrrawaddyR_RFD_lo",2015,3.49546750221201,0.419,0.566136274834841,0.258462402304843,0.760113294753652,NA
"140","India","Fruits_IrrawaddyR_RFD_hi",2015,3.49546750221201,0.419,0.566136274834841,0.258462402304843,0.760113294753652,NA
"141","India","Fruits_KrishnaR_RFD_lo",2015,2.87126027987485,0.344,0.566136274834841,0.258462402304843,0.760113294753652,NA
"142","India","Fruits_KrishnaR_RFD_hi",2015,2.87126027987485,0.344,0.566136274834841,0.258462402304843,0.760113294753652,NA
"143","India","Fruits_IndCstE_RFD_lo",2015,2.07331620175355,0.249,0.566136274834841,0.258462402304843,0.760113294753652,NA
"144","India","Fruits_IndCstE_RFD_hi",2015,2.07331620175355,0.249,0.566136274834841,0.258462402304843,0.760113294753652,NA
"145","India","Fruits_PennarR_RFD_lo",2015,1.46524288564959,0.176,0.566136274834841,0.258462402304843,0.760113294753652,NA
"146","India","Fruits_PennarR_RFD_hi",2015,1.46524288564959,0.176,0.566136274834841,0.258462402304843,0.760113294753652,NA
"147","India","Fruits_CauveryR_RFD_lo",2015,2.76207247131367,0.331,0.566136274834841,0.258462402304843,0.760113294753652,NA
"148","India","Fruits_CauveryR_RFD_hi",2015,2.76207247131367,0.331,0.566136274834841,0.258462402304843,0.760113294753652,NA
"149","India","Fruits_IndCstS_RFD_lo",2015,3.24584988403271,0.389,0.566136274834841,0.258462402304843,0.760113294753652,NA
"150","India","Fruits_IndCstS_RFD_hi",2015,3.24584988403271,0.389,0.566136274834841,0.258462402304843,0.760113294753652,NA
"151","India","Fruits_NarmadaR_RFD_lo",2015,2.9952371293216,0.359,0.566136274834841,0.258462402304843,0.760113294753652,NA
"152","India","Fruits_NarmadaR_RFD_hi",2015,2.9952371293216,0.359,0.566136274834841,0.258462402304843,0.760113294753652,NA
"153","India","FruitsTree_IndusR_RFD_lo",2015,2652.68022825996,1.268,0.566136274834841,0.258462402304843,0.760113294753652,1.26811808364656
"154","India","FruitsTree_IndusR_RFD_hi",2015,2652.68022825996,1.268,0.566136274834841,0.258462402304843,0.760113294753652,1.26811808364656
"155","India","FruitsTree_SabarmatiR_RFD_lo",2015,6171.28220156017,3.237,0.566136274834841,0.258462402304843,0.760113294753652,3.23651333533207
"156","India","FruitsTree_SabarmatiR_RFD_hi",2015,6171.28220156017,3.237,0.566136274834841,0.258462402304843,0.760113294753652,3.23651333533207
"157","India","FruitsTree_GangesR_RFD_lo",2015,16568.2491671744,4.529,0.566136274834841,0.258462402304843,0.760113294753652,4.52860039944806
"158","India","FruitsTree_GangesR_RFD_hi",2015,16568.2491671744,4.529,0.566136274834841,0.258462402304843,0.760113294753652,4.52860039944806
"159","India","FruitsTree_MahiR_RFD_lo",2015,634.344597596272,2.766,0.566136274834841,0.258462402304843,0.760113294753652,2.76622688590436
"160","India","FruitsTree_MahiR_RFD_hi",2015,634.344597596272,2.766,0.566136274834841,0.258462402304843,0.760113294753652,2.76622688590436
"161","India","FruitsTree_BengalBay_RFD_lo",2015,35.6577687904033,2.789,0.566136274834841,0.258462402304843,0.760113294753652,2.78941666666667
"162","India","FruitsTree_BengalBay_RFD_hi",2015,35.6577687904033,2.789,0.566136274834841,0.258462402304843,0.760113294753652,2.78941666666667
"163","India","FruitsTree_TaptiR_RFD_lo",2015,2108.4872865094,2.084,0.566136274834841,0.258462402304843,0.760113294753652,2.08371875993035
"164","India","FruitsTree_TaptiR_RFD_hi",2015,2108.4872865094,2.084,0.566136274834841,0.258462402304843,0.760113294753652,2.08371875993035
"165","India","FruitsTree_BengalW_RFD_lo",2015,1655.73070926242,3.82,0.566136274834841,0.258462402304843,0.760113294753652,3.81974499284692
"166","India","FruitsTree_BengalW_RFD_hi",2015,1655.73070926242,3.82,0.566136274834841,0.258462402304843,0.760113294753652,3.81974499284692
"167","India","FruitsTree_BrahmaniR_RFD_lo",2015,956.28512801216,4.083,0.566136274834841,0.258462402304843,0.760113294753652,4.08280137601884
"168","India","FruitsTree_BrahmaniR_RFD_hi",2015,956.28512801216,4.083,0.566136274834841,0.258462402304843,0.760113294753652,4.08280137601884
"169","India","FruitsTree_MahanadiR_RFD_lo",2015,1478.57887088995,2.558,0.566136274834841,0.258462402304843,0.760113294753652,2.55781587331261
"170","India","FruitsTree_MahanadiR_RFD_hi",2015,1478.57887088995,2.558,0.566136274834841,0.258462402304843,0.760113294753652,2.55781587331261
"171","India","FruitsTree_GodavariR_RFD_lo",2015,8930.13082085512,3.512,0.566136274834841,0.258462402304843,0.760113294753652,3.51237132809504
"172","India","FruitsTree_GodavariR_RFD_hi",2015,8930.13082085512,3.512,0.566136274834841,0.258462402304843,0.760113294753652,3.51237132809504
"173","India","FruitsTree_IndCstNE_RFD_lo",2015,785.282060838804,5.571,0.566136274834841,0.258462402304843,0.760113294753652,5.57056155401952
"174","India","FruitsTree_IndCstNE_RFD_hi",2015,785.282060838804,5.571,0.566136274834841,0.258462402304843,0.760113294753652,5.57056155401952
"175","India","FruitsTree_IndCstW_RFD_lo",2015,2586.05765582473,4.334,0.566136274834841,0.258462402304843,0.760113294753652,4.33351469893473
"176","India","FruitsTree_IndCstW_RFD_hi",2015,2586.05765582473,4.334,0.566136274834841,0.258462402304843,0.760113294753652,4.33351469893473
"177","India","FruitsTree_IrrawaddyR_RFD_lo",2015,23.0589807406885,0.166,0.566136274834841,0.258462402304843,0.760113294753652,0.165807339449541
"178","India","FruitsTree_IrrawaddyR_RFD_hi",2015,23.0589807406885,0.166,0.566136274834841,0.258462402304843,0.760113294753652,0.165807339449541
"179","India","FruitsTree_KrishnaR_RFD_lo",2015,12307.9406803934,5.268,0.566136274834841,0.258462402304843,0.760113294753652,5.26762688077786
"180","India","FruitsTree_KrishnaR_RFD_hi",2015,12307.9406803934,5.268,0.566136274834841,0.258462402304843,0.760113294753652,5.26762688077786
"181","India","FruitsTree_IndCstE_RFD_lo",2015,3209.3819742532,3.306,0.566136274834841,0.258462402304843,0.760113294753652,3.30588405054645
"182","India","FruitsTree_IndCstE_RFD_hi",2015,3209.3819742532,3.306,0.566136274834841,0.258462402304843,0.760113294753652,3.30588405054645
"183","India","FruitsTree_PennarR_RFD_lo",2015,2201.31166578959,4.836,0.566136274834841,0.258462402304843,0.760113294753652,4.83562188323498
"184","India","FruitsTree_PennarR_RFD_hi",2015,2201.31166578959,4.836,0.566136274834841,0.258462402304843,0.760113294753652,4.83562188323498
"185","India","FruitsTree_CauveryR_RFD_lo",2015,4745.07913440748,4.011,0.566136274834841,0.258462402304843,0.760113294753652,4.01069430122553
"186","India","FruitsTree_CauveryR_RFD_hi",2015,4745.07913440748,4.011,0.566136274834841,0.258462402304843,0.760113294753652,4.01069430122553
"187","India","FruitsTree_IndCstS_RFD_lo",2015,3852.42889759544,3.497,0.566136274834841,0.258462402304843,0.760113294753652,3.49741745108171
"188","India","FruitsTree_IndCstS_RFD_hi",2015,3852.42889759544,3.497,0.566136274834841,0.258462402304843,0.760113294753652,3.49741745108171
"189","India","FruitsTree_NarmadaR_RFD_lo",2015,1083.33376803517,1.946,0.566136274834841,0.258462402304843,0.760113294753652,1.94628548369574
"190","India","FruitsTree_NarmadaR_RFD_hi",2015,1083.33376803517,1.946,0.566136274834841,0.258462402304843,0.760113294753652,1.94628548369574
"191","India","Legumes_IndusR_RFD_lo",2015,0.142107227830022,0.061,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"192","India","Legumes_IndusR_RFD_hi",2015,0.142107227830022,0.061,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"193","India","Legumes_SabarmatiR_RFD_lo",2015,0.0820283515273104,0.035,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"194","India","Legumes_SabarmatiR_RFD_hi",2015,0.0820283515273104,0.035,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"195","India","Legumes_GangesR_RFD_lo",2015,0.0959411940707895,0.041,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"196","India","Legumes_GangesR_RFD_hi",2015,0.0959411940707895,0.041,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"197","India","Legumes_MahiR_RFD_lo",2015,0.0555041616380996,0.024,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"198","India","Legumes_MahiR_RFD_hi",2015,0.0555041616380996,0.024,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"199","India","Legumes_BengalBay_RFD_lo",2015,0.320394398280839,0.138,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"200","India","Legumes_BengalBay_RFD_hi",2015,0.320394398280839,0.138,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"201","India","Legumes_TaptiR_RFD_lo",2015,0.0655499511861855,0.028,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"202","India","Legumes_TaptiR_RFD_hi",2015,0.0655499511861855,0.028,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"203","India","Legumes_BengalW_RFD_lo",2015,0.116800467254377,0.05,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"204","India","Legumes_BengalW_RFD_hi",2015,0.116800467254377,0.05,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"205","India","Legumes_BrahmaniR_RFD_lo",2015,0.0973879299137738,0.042,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"206","India","Legumes_BrahmaniR_RFD_hi",2015,0.0973879299137738,0.042,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"207","India","Legumes_MahanadiR_RFD_lo",2015,0.0920497992066691,0.04,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"208","India","Legumes_MahanadiR_RFD_hi",2015,0.0920497992066691,0.04,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"209","India","Legumes_GodavariR_RFD_lo",2015,0.0682021013075718,0.029,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"210","India","Legumes_GodavariR_RFD_hi",2015,0.0682021013075718,0.029,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"211","India","Legumes_IndCstNE_RFD_lo",2015,0.10739297516948,0.046,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"212","India","Legumes_IndCstNE_RFD_hi",2015,0.10739297516948,0.046,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"213","India","Legumes_IndCstW_RFD_lo",2015,0.101389044043676,0.044,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"214","India","Legumes_IndCstW_RFD_hi",2015,0.101389044043676,0.044,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"215","India","Legumes_IrrawaddyR_RFD_lo",2015,0.119365034259599,0.051,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"216","India","Legumes_IrrawaddyR_RFD_hi",2015,0.119365034259599,0.051,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"217","India","Legumes_KrishnaR_RFD_lo",2015,0.0700067431119441,0.03,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"218","India","Legumes_KrishnaR_RFD_hi",2015,0.0700067431119441,0.03,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"219","India","Legumes_IndCstE_RFD_lo",2015,0.0566957767794567,0.024,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"220","India","Legumes_IndCstE_RFD_hi",2015,0.0566957767794567,0.024,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"221","India","Legumes_PennarR_RFD_lo",2015,0.0439750064557422,0.019,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"222","India","Legumes_PennarR_RFD_hi",2015,0.0439750064557422,0.019,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"223","India","Legumes_CauveryR_RFD_lo",2015,0.0662435642892309,0.028,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"224","India","Legumes_CauveryR_RFD_hi",2015,0.0662435642892309,0.028,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"225","India","Legumes_IndCstS_RFD_lo",2015,0.0719649581574174,0.031,0.45358979076914,0.0895063099188498,0.205417520573064,NA
"226","India","Legumes_IndCstS_RFD_hi",2015,0.0719649581574174,0.031,0.45358979076914,0.0895063099188498,0.205417520573064,NA
